Sensor1,!clusters!2,Sensor2,!clusters!3,Sensor3,!clusters!4,Sensor4,!clusters!5,Sensor5,!clusters!6,Sensor6,!clusters!7,Sensor7
-0.52720920394098,1,-0.538479625234709,1,-0.538479625234709,1,-0.52720920394098,2,-0.337165640003085,2,-0.734063108890324,1,-0.337165640003085
-0.391814400238596,1,-0.347002457563954,1,-0.347002457563954,1,-0.391814400238595,2,-0.201770836300701,2,-0.869457912592708,1,-0.201770836300701
-0.327839968760523,1,-0.256528948922556,1,-0.256528948922556,1,-0.327839968760523,2,-0.137796404822629,2,-0.93343234407078,1,-0.137796404822629
-0.667635621336251,1,-0.737072569230567,1,-0.737072569230567,1,-0.667635621336251,2,-0.477592057398356,2,-0.593636691495052,1,-0.477592057398356
-0.418264254278444,1,-0.384408199869896,1,-0.384408199869896,1,-0.418264254278444,2,-0.228220690340549,2,-0.843008058552859,1,-0.228220690340549
-0.788182670280296,1,-0.907551840751288,1,-0.907551840751288,1,-0.788182670280296,2,-0.598139106342401,2,-0.473089642551007,1,-0.598139106342401
-0.843298643854345,1,-0.985497598083106,1,-0.985497598083106,1,-0.843298643854345,2,-0.65325507991645,2,-0.417973668976958,1,-0.65325507991645
-0.565703821853191,1,-0.592919235964528,1,-0.592919235964528,1,-0.565703821853191,2,-0.375660257915296,2,-0.695568490978112,1,-0.375660257915296
-0.335987447599889,1,-0.268051223996335,1,-0.268051223996335,1,-0.335987447599889,2,-0.145943883661994,2,-0.925284865231415,1,-0.145943883661994
-0.581667633358236,1,-0.615495474702131,1,-0.615495474702131,1,-0.581667633358236,2,-0.391624069420342,2,-0.679604679473067,1,-0.391624069420342
-0.407178833571882,1,-0.368731047562066,1,-0.368731047562066,1,-0.407178833571882,2,-0.217135269633988,2,-0.854093479259421,1,-0.217135269633988
-0.576952997798208,1,-0.608827973151492,1,-0.608827973151492,1,-0.576952997798208,2,-0.386909433860313,2,-0.684319315033096,1,-0.386909433860313
-0.322461020330802,1,-0.248921967101939,1,-0.248921967101939,1,-0.322461020330802,2,-0.132417456392907,2,-0.938811292500501,1,-0.132417456392907
-0.455912028152205,1,-0.437650192275325,1,-0.437650192275325,1,-0.455912028152205,2,-0.26586846421431,2,-0.805360284679098,1,-0.26586846421431
-0.624198691528131,1,-0.675643473988075,1,-0.675643473988075,1,-0.624198691528131,2,-0.434155127590236,2,-0.637073621303172,1,-0.434155127590236
-0.666824778490285,1,-0.735925864280848,1,-0.735925864280848,1,-0.666824778490285,2,-0.476781214552391,2,-0.594447534341018,1,-0.476781214552391
-0.423974191967429,1,-0.392483271189965,1,-0.392483271189965,1,-0.423974191967429,2,-0.233930628029534,2,-0.837298120863874,1,-0.233930628029534
-0.304053251318925,1,-0.222889450512311,1,-0.222889450512311,1,-0.304053251318925,2,-0.11400968738103,2,-0.957219061512379,1,-0.11400968738103
-0.335408690357579,1,-0.267232737654939,1,-0.267232737654939,1,-0.335408690357579,2,-0.145365126419685,2,-0.925863622473724,1,-0.145365126419685
-0.739826320999082,1,-0.839165635770945,1,-0.839165635770945,1,-0.739826320999082,2,-0.549782757061187,2,-0.521445991832222,1,-0.549782757061187
-0.77975269154646,1,-0.895630050495381,1,-0.895630050495381,1,-0.77975269154646,2,-0.589709127608565,2,-0.481519621284843,1,-0.589709127608565
-0.622486770302006,1,-0.673222451772374,1,-0.673222451772374,1,-0.622486770302006,2,-0.432443206364111,2,-0.638785542529298,1,-0.432443206364111
-0.655772028246474,1,-0.720294914984529,1,-0.720294914984529,1,-0.655772028246474,2,-0.46572846430858,2,-0.605500284584829,1,-0.46572846430858
-0.767882551052724,1,-0.878843136821865,1,-0.878843136821865,1,-0.767882551052724,2,-0.577838987114829,2,-0.49338976177858,1,-0.577838987114829
-0.526270250569146,1,-0.537151744641825,1,-0.537151744641825,1,-0.526270250569145,2,-0.336226686631251,2,-0.735002062262158,1,-0.336226686631251
-0.477428525256461,1,-0.468079114294925,1,-0.468079114294925,1,-0.477428525256461,2,-0.287384961318566,2,-0.783843787574843,1,-0.287384961318566
-0.440012658923068,1,-0.415165088678302,1,-0.415165088678302,1,-0.440012658923068,2,-0.249969094985174,2,-0.821259653908235,1,-0.249969094985174
-0.516321664554855,1,-0.52308231937398,1,-0.52308231937398,1,-0.516321664554855,2,-0.32627810061696,2,-0.744950648276449,1,-0.32627810061696
-0.354189930611697,1,-0.2937934223405,1,-0.2937934223405,1,-0.354189930611697,2,-0.164146366673803,2,-0.907082382219606,1,-0.164146366673803
-0.702897404654598,1,-0.786940261432834,1,-0.786940261432834,1,-0.702897404654598,2,-0.512853840716703,2,-0.558374908176705,1,-0.512853840716703
-0.13545674360361,1,0.0155420172674266,1,0.0155420172674266,1,-0.13545674360361,2,0.0545868203342841,2,-1.12581556922769,1,0.0545868203342841
-0.681743065761512,1,-0.757023508467195,1,-0.757023508467195,1,-0.681743065761511,2,-0.491699501823617,2,-0.579529247069792,1,-0.491699501823617
-0.620958129380959,1,-0.671060627049831,1,-0.671060627049831,1,-0.620958129380959,2,-0.430914565443064,2,-0.640314183450345,1,-0.430914565443064
-0.534151485114655,1,-0.548297493424329,1,-0.548297493424329,1,-0.534151485114655,2,-0.344107921176761,2,-0.727120827716648,1,-0.344107921176761
-0.251949268438212,1,-0.149203291268751,1,-0.149203291268751,1,-0.251949268438212,2,-0.0619057045003171,2,-1.00932304439309,1,-0.0619057045003171
-0.207884370525618,1,-0.086886115016175,1,-0.086886115016175,1,-0.207884370525618,2,-0.0178408065877233,2,-1.05338794230569,1,-0.0178408065877234
-0.476358509061007,1,-0.466565882879356,1,-0.466565882879356,1,-0.476358509061007,2,-0.286314945123113,2,-0.784913803770296,1,-0.286314945123113
-0.853297830136251,1,-0.999638582935672,1,-0.999638582935672,1,-0.853297830136251,2,-0.663254266198356,2,-0.407974482695052,1,-0.663254266198356
-0.385493859575799,1,-0.338063863237097,1,-0.338063863237097,1,-0.385493859575799,2,-0.195450295637905,2,-0.875778453255504,1,-0.195450295637905
-0.686231667626662,1,-0.763371350100984,1,-0.763371350100984,1,-0.686231667626662,2,-0.496188103688767,2,-0.575040645204641,1,-0.496188103688767
-0.540230145688256,1,-0.556894017648577,1,-0.556894017648577,1,-0.540230145688256,2,-0.350186581750361,2,-0.721042167143047,1,-0.350186581750361
-0.515409493451894,1,-0.521792314628967,1,-0.521792314628967,1,-0.515409493451894,2,-0.325365929513999,2,-0.745862819379409,1,-0.325365929513999
-0.438423342456465,1,-0.412917455776329,1,-0.412917455776329,1,-0.438423342456465,2,-0.248379778518571,2,-0.822848970374838,1,-0.248379778518571
-0.0308653621147289,1,0.163456567476341,1,0.163456567476341,1,-0.0308653621147288,2,0.159178201823166,2,-1.23040695071657,1,0.159178201823166
-0.424086371803124,1,-0.392641917435029,1,-0.392641917435029,1,-0.424086371803124,2,-0.234042807865229,2,-0.837185941028179,1,-0.234042807865229
-0.627049101006576,1,-0.679674561730809,1,-0.679674561730809,1,-0.627049101006576,2,-0.437005537068682,2,-0.634223211824727,1,-0.437005537068682
-0.523229251131236,1,-0.532851121993565,1,-0.532851121993565,1,-0.523229251131236,2,-0.333185687193341,2,-0.738043061700067,1,-0.333185687193341
-0.558729917496611,1,-0.583056645840761,1,-0.583056645840761,1,-0.558729917496611,2,-0.368686353558717,2,-0.702542395334692,1,-0.368686353558717
-0.614713094190149,1,-0.662228813585492,1,-0.662228813585492,1,-0.614713094190149,2,-0.424669530252255,2,-0.646559218641154,1,-0.424669530252255
-0.437858274363932,1,-0.412118328816205,1,-0.412118328816205,1,-0.437858274363932,2,-0.247814710426038,2,-0.823414038467371,1,-0.247814710426038
-0.284588040875345,1,-0.195361485908554,1,-0.195361485908554,1,-0.284588040875345,2,-0.0945444769374504,2,-0.976684271955958,1,-0.0945444769374504
-0.523715861809819,1,-0.533539293414812,1,-0.533539293414812,1,-0.523715861809819,2,-0.333672297871924,2,-0.737556451021485,1,-0.333672297871924
-0.566771085426156,1,-0.594428574584042,1,-0.594428574584042,1,-0.566771085426156,2,-0.376727521488261,2,-0.694501227405148,1,-0.376727521488261
-0.467832173380188,1,-0.454507823322195,1,-0.454507823322195,1,-0.467832173380188,2,-0.277788609442293,2,-0.793440139451115,1,-0.277788609442293
-0.437712790177113,1,-0.411912583106094,1,-0.411912583106094,1,-0.437712790177113,2,-0.247669226239218,2,-0.823559522654191,1,-0.247669226239218
-0.469007424701166,1,-0.45616987967952,1,-0.45616987967952,1,-0.469007424701166,2,-0.278963860763272,2,-0.792264888130137,1,-0.278963860763272
-0.378925866099379,1,-0.328775317785165,1,-0.328775317785165,1,-0.378925866099379,2,-0.188882302161484,2,-0.882346446731924,1,-0.188882302161484
-0.346734438160189,1,-0.283249763801407,1,-0.283249763801407,1,-0.346734438160189,2,-0.156690874222294,2,-0.914537874671114,1,-0.156690874222294
-0.198722578003727,1,-0.0739293837760691,1,-0.0739293837760691,1,-0.198722578003727,2,-0.00867901406583282,2,-1.06254973482758,1,-0.00867901406583282
-0.624702947218326,1,-0.676356599224052,1,-0.676356599224052,1,-0.624702947218326,2,-0.434659383280431,2,-0.636569365612978,1,-0.434659383280431
-0.604110939453478,1,-0.647235102566513,1,-0.647235102566513,1,-0.604110939453478,2,-0.414067375515583,2,-0.657161373377825,1,-0.414067375515583
-0.546563954671104,1,-0.565851376213601,1,-0.565851376213601,1,-0.546563954671104,2,-0.356520390733209,2,-0.7147083581602,1,-0.356520390733209
-0.3270789516273,1,-0.255452708171554,1,-0.255452708171554,1,-0.3270789516273,2,-0.137035387689406,2,-0.934193361204003,1,-0.137035387689406
-0.638257834511654,1,-0.695526104670717,1,-0.695526104670717,1,-0.638257834511654,2,-0.44821427057376,2,-0.623014478319649,1,-0.44821427057376
-0.538187689029812,1,-0.554005547741647,1,-0.554005547741647,1,-0.538187689029812,2,-0.348144125091918,2,-0.723084623801491,1,-0.348144125091918
-0.491073037458523,1,-0.487375368503046,1,-0.487375368503046,1,-0.491073037458522,2,-0.301029473520628,2,-0.770199275372781,1,-0.301029473520628
-0.389602126249603,1,-0.343873829685035,1,-0.343873829685035,1,-0.389602126249603,2,-0.199558562311708,2,-0.8716701865817,1,-0.199558562311708
-0.518817796800943,1,-0.526612383449875,1,-0.526612383449875,1,-0.518817796800943,2,-0.328774232863049,2,-0.74245451603036,1,-0.328774232863049
-0.198488113258199,1,-0.0735978005530443,1,-0.0735978005530443,1,-0.198488113258199,2,-0.00844454932030442,2,-1.0627841995731,1,-0.00844454932030447
-0.439697497487772,1,-0.414719383102169,1,-0.414719383102169,1,-0.439697497487772,2,-0.249653933549877,2,-0.821574815343532,1,-0.249653933549877
-0.510724132346134,1,-0.515166213408586,1,-0.515166213408586,1,-0.510724132346134,2,-0.320680568408239,2,-0.75054818048517,1,-0.320680568408239
-0.336290774186127,1,-0.268480192568421,1,-0.268480192568421,1,-0.336290774186127,2,-0.146247210248233,2,-0.924981538645176,1,-0.146247210248233
-0.530537913717436,1,-0.543187131745778,1,-0.543187131745778,1,-0.530537913717436,2,-0.340494349779542,2,-0.730734399113867,1,-0.340494349779542
-0.578117716382571,1,-0.610475133969847,1,-0.610475133969847,1,-0.578117716382571,2,-0.388074152444677,2,-0.683154596448732,1,-0.388074152444677
-0.846978037625496,1,-0.990701046655578,1,-0.990701046655578,1,-0.846978037625496,2,-0.656934473687601,2,-0.414294275205807,1,-0.656934473687601
-0.36699078652689,1,-0.311896566385749,1,-0.311896566385749,1,-0.36699078652689,2,-0.176947222588995,2,-0.894281526304414,1,-0.176947222588995
-0.519739966340939,1,-0.527916528120145,1,-0.527916528120145,1,-0.519739966340939,2,-0.329696402403045,2,-0.741532346490364,1,-0.329696402403045
-0.236620849983526,1,-0.127525634000404,1,-0.127525634000404,1,-0.236620849983526,2,-0.0465772860456314,2,-1.02465146284778,1,-0.0465772860456315
-0.162440544505582,1,-0.0226188399325169,1,-0.0226188399325169,1,-0.162440544505582,2,0.0276030194323125,2,-1.09883176832572,1,0.0276030194323125
-0.373953675174375,1,-0.321743577944317,1,-0.321743577944317,1,-0.373953675174375,2,-0.183910111236481,2,-0.887318637656928,1,-0.183910111236481
-0.282334408254426,1,-0.192174368091445,1,-0.192174368091445,1,-0.282334408254426,2,-0.0922908443165318,2,-0.978937904576877,1,-0.0922908443165318
-0.59388367917182,1,-0.632771572370272,1,-0.632771572370272,1,-0.59388367917182,2,-0.403840115233925,2,-0.667388633659483,1,-0.403840115233925
-0.398462645936329,1,-0.356404496795678,1,-0.356404496795678,1,-0.398462645936329,2,-0.208419081998435,2,-0.862809666894974,1,-0.208419081998435
-0.462899107416177,1,-0.44753141453181,1,-0.44753141453181,1,-0.462899107416177,2,-0.272855543478282,2,-0.798373205415127,1,-0.272855543478282
-0.627031762920253,1,-0.679650041973986,1,-0.679650041973986,1,-0.627031762920253,2,-0.436988198982359,2,-0.63424054991105,1,-0.436988198982359
-0.706792895955892,1,-0.792449318063231,1,-0.792449318063231,1,-0.706792895955892,2,-0.516749332017998,2,-0.554479416875411,1,-0.516749332017998
-0.524345724224929,1,-0.53443005338469,1,-0.53443005338469,1,-0.52434572422493,2,-0.334302160287035,2,-0.736926588606374,1,-0.334302160287035
-0.399682610406289,1,-0.358129787094708,1,-0.358129787094708,1,-0.399682610406289,2,-0.209639046468394,2,-0.861589702425014,1,-0.209639046468394
-0.695039499258465,1,-0.775827505049778,1,-0.775827505049778,1,-0.695039499258465,2,-0.50499593532057,2,-0.566232813572839,1,-0.50499593532057
-0.514838833990414,1,-0.520985280279046,1,-0.520985280279046,1,-0.514838833990414,2,-0.324795270052519,2,-0.74643347884089,1,-0.324795270052519
-0.231168923329681,1,-0.119815445385474,1,-0.119815445385474,1,-0.231168923329681,2,-0.0411253593917866,2,-1.03010338950162,1,-0.0411253593917866
-0.360375060885099,1,-0.302540517458189,1,-0.302540517458189,1,-0.360375060885099,2,-0.170331496947204,2,-0.900897251946205,1,-0.170331496947204
-0.70117126403023,1,-0.784499129951291,1,-0.784499129951291,1,-0.70117126403023,2,-0.511127700092336,2,-0.560101048801073,1,-0.511127700092336
-0.503942523755831,1,-0.505575570565474,1,-0.505575570565474,1,-0.50394252375583,2,-0.313898959817936,2,-0.757329789075473,1,-0.313898959817936
-0.512277051153756,1,-0.51736237224759,1,-0.51736237224759,1,-0.512277051153756,2,-0.322233487215861,2,-0.748995261677547,1,-0.322233487215861
-0.746888981892671,1,-0.849153746593101,1,-0.849153746593101,1,-0.746888981892671,2,-0.556845417954776,2,-0.514383330938633,1,-0.556845417954776
-0.502987930282949,1,-0.504225571529572,1,-0.504225571529572,1,-0.502987930282949,2,-0.312944366345055,2,-0.758284382548354,1,-0.312944366345055
-0.209009207251915,1,-0.088476874369959,1,-0.088476874369959,1,-0.209009207251914,2,-0.0189656433140199,2,-1.05226310557939,1,-0.01896564331402
-0.369317473376979,1,-0.31518699848454,1,-0.31518699848454,1,-0.369317473376979,2,-0.179273909439084,2,-0.891954839454325,1,-0.179273909439084
-0.391559595738096,1,-0.346642109583594,1,-0.346642109583594,1,-0.391559595738096,2,-0.201516031800201,2,-0.869712717093208,1,-0.201516031800201
-0.702327982328054,1,-0.786134976655918,1,-0.786134976655918,1,-0.702327982328054,2,-0.512284418390159,2,-0.558944330503249,1,-0.512284418390159
-0.351504073739244,1,-0.289995047124883,1,-0.289995047124883,1,-0.351504073739244,2,-0.161460509801349,2,-0.90976823909206,1,-0.161460509801349
-0.688414543520071,1,-0.76645840279442,1,-0.76645840279442,1,-0.688414543520071,2,-0.498370979582176,2,-0.572857769311232,1,-0.498370979582176
-0.318089284763113,1,-0.242739399371005,1,-0.242739399371005,1,-0.318089284763113,2,-0.128045720825219,2,-0.94318302806819,1,-0.128045720825219
-0.721770668040752,1,-0.813631086479773,1,-0.813631086479773,1,-0.721770668040752,2,-0.531727104102857,2,-0.539501644790552,1,-0.531727104102857
-0.618253509645184,1,-0.667235717138436,1,-0.667235717138436,1,-0.618253509645184,2,-0.428209945707289,2,-0.643018803186119,1,-0.428209945707289
-0.554986398916819,1,-0.577762511094223,1,-0.577762511094223,1,-0.554986398916819,2,-0.364942834978924,2,-0.706285913914484,1,-0.364942834978924
-0.573273071701537,1,-0.60362377175705,1,-0.60362377175705,1,-0.573273071701537,2,-0.383229507763642,2,-0.687999241129766,1,-0.383229507763642
-0.788351875277298,1,-0.90779113275287,1,-0.90779113275287,1,-0.788351875277298,2,-0.598308311339404,2,-0.472920437554005,1,-0.598308311339404
-0.661963368997715,1,-0.729050793044206,1,-0.729050793044206,1,-0.661963368997714,2,-0.47191980505982,2,-0.599308943833589,1,-0.47191980505982
-0.552170291250936,1,-0.573779933440028,1,-0.573779933440028,1,-0.552170291250936,2,-0.362126727313042,2,-0.709102021580367,1,-0.362126727313042
-0.467678880316931,1,-0.45429103419312,1,-0.45429103419312,1,-0.467678880316931,2,-0.277635316379037,2,-0.793593432514372,1,-0.277635316379037
-0.493716929366552,1,-0.491114396296829,1,-0.491114396296829,1,-0.493716929366552,2,-0.303673365428657,2,-0.767555383464752,1,-0.303673365428657
-0.235160972187864,1,-0.125461055022372,1,-0.125461055022372,1,-0.235160972187864,2,-0.0451174082499695,2,-1.02611134064344,1,-0.0451174082499695
-0.369879945812676,1,-0.315982454631565,1,-0.315982454631565,1,-0.369879945812676,2,-0.179836381874782,2,-0.891392367018627,1,-0.179836381874782
-0.54369364717251,1,-0.561792148420909,1,-0.561792148420909,1,-0.54369364717251,2,-0.353650083234616,2,-0.717578665658793,1,-0.353650083234616
-0.285572637916033,1,-0.196753916396967,1,-0.196753916396967,1,-0.285572637916033,2,-0.0955290739781383,2,-0.97569967491527,1,-0.0955290739781383
-0.501988715317996,1,-0.502812468174409,1,-0.502812468174409,1,-0.501988715317996,2,-0.311945151380101,2,-0.759283597513307,1,-0.311945151380101
-0.508852420160309,1,-0.512519212650533,1,-0.512519212650533,1,-0.508852420160309,2,-0.318808856222414,2,-0.752419892670995,1,-0.318808856222414
-0.419792205167138,1,-0.386569048739328,1,-0.386569048739328,1,-0.419792205167138,2,-0.229748641229243,2,-0.841480107664165,1,-0.229748641229243
-0.63967152312445,1,-0.697525362279904,1,-0.697525362279904,1,-0.63967152312445,2,-0.449627959186555,2,-0.621600789706854,1,-0.449627959186555
-0.590946447004427,1,-0.628617698803307,1,-0.628617698803307,1,-0.590946447004427,2,-0.400902883066532,2,-0.670325865826876,1,-0.400902883066532
-0.593129598857511,1,-0.631705141762658,1,-0.631705141762658,1,-0.593129598857511,2,-0.403086034919616,2,-0.668142713973793,1,-0.403086034919616
-0.319413636331489,1,-0.244612315320352,1,-0.244612315320352,1,-0.319413636331489,2,-0.129370072393595,2,-0.941858676499814,1,-0.129370072393595
-0.538241780564211,1,-0.554082044723203,1,-0.554082044723203,1,-0.538241780564211,2,-0.348198216626317,2,-0.723030532267092,1,-0.348198216626317
-0.75398846007561,1,-0.859193924925185,1,-0.859193924925185,1,-0.75398846007561,2,-0.563944896137715,2,-0.507283852755693,1,-0.563944896137715
-0.568022371061157,1,-0.596198159699464,1,-0.596198159699464,1,-0.568022371061157,2,-0.377978807123263,2,-0.693249941770146,1,-0.377978807123263
-0.633456955472033,1,-0.688736636421571,1,-0.688736636421571,1,-0.633456955472033,2,-0.443413391534139,2,-0.62781535735927,1,-0.443413391534139
-0.458531271999851,1,-0.441354362447828,1,-0.441354362447828,1,-0.458531271999851,2,-0.268487708061956,2,-0.802741040831452,1,-0.268487708061956
-0.808791788885777,1,-0.936697535791716,1,-0.936697535791716,1,-0.808791788885777,2,-0.618748224947883,2,-0.452480523945526,1,-0.618748224947883
-0.388614460977895,1,-0.342477060062702,1,-0.342477060062702,1,-0.388614460977895,2,-0.198570897040001,2,-0.872657851853408,1,-0.198570897040001
-0.377899672479765,1,-0.327324060850687,1,-0.327324060850687,1,-0.377899672479765,2,-0.187856108541871,2,-0.883372640351538,1,-0.187856108541871
-0.509387408080232,1,-0.513275799822595,1,-0.513275799822595,1,-0.509387408080232,2,-0.319343844142338,2,-0.751884904751071,1,-0.319343844142338
-0.538319566573454,1,-0.554192050752437,1,-0.554192050752437,1,-0.538319566573454,2,-0.348276002635559,2,-0.722952746257849,1,-0.348276002635559
-0.636640342582524,1,-0.693238625647511,1,-0.693238625647511,1,-0.636640342582524,2,-0.446596778644629,2,-0.62463197024878,1,-0.446596778644629
-0.32522662293218,1,-0.252833119808942,1,-0.252833119808942,1,-0.32522662293218,2,-0.135183058994285,2,-0.936045689899124,1,-0.135183058994285
-0.65700151420201,1,-0.722033670697594,1,-0.722033670697594,1,-0.65700151420201,2,-0.466957950264115,2,-0.604270798629294,1,-0.466957950264115
-0.313251611678869,1,-0.235897896484939,1,-0.235897896484939,1,-0.313251611678869,2,-0.123208047740974,2,-0.948020701152435,1,-0.123208047740974
-0.490098086723979,1,-0.485996579951608,1,-0.485996579951608,1,-0.490098086723979,2,-0.300054522786084,2,-0.771174226107325,1,-0.300054522786084
-0.258680267713273,1,-0.158722361731866,1,-0.158722361731866,1,-0.258680267713273,2,-0.068636703775378,2,-1.00259204511803,1,-0.0686367037753781
-0.277523090177684,1,-0.185370136814425,1,-0.185370136814425,1,-0.277523090177684,2,-0.0874795262397898,2,-0.983749222653619,1,-0.0874795262397898
-0.669162506278717,1,-0.739231910624385,1,-0.739231910624385,1,-0.669162506278717,2,-0.479118942340822,2,-0.592109806552586,1,-0.479118942340822
-0.426902336523168,1,-0.39662429293328,1,-0.39662429293328,1,-0.426902336523168,2,-0.236858772585273,2,-0.834369976308135,1,-0.236858772585273
-0.353671197956893,1,-0.29305982358483,1,-0.29305982358483,1,-0.353671197956893,2,-0.163627634018998,2,-0.90760111487441,1,-0.163627634018998
-0.799626156807262,1,-0.923735374598558,1,-0.923735374598558,1,-0.799626156807262,2,-0.609582592869368,2,-0.461646156024041,1,-0.609582592869368
-0.452732469887027,1,-0.433153617854354,1,-0.433153617854354,1,-0.452732469887027,2,-0.262688905949132,2,-0.808539842944277,1,-0.262688905949132
-0.568799348688636,1,-0.597296971997905,1,-0.597296971997905,1,-0.568799348688636,2,-0.378755784750742,2,-0.692472964142667,1,-0.378755784750742
-0.303077092833379,1,-0.221508953943027,1,-0.221508953943027,1,-0.303077092833379,2,-0.113033528895484,2,-0.958195219997924,1,-0.113033528895484
-0.299918697344353,1,-0.217042308207107,1,-0.217042308207107,1,-0.299918697344353,2,-0.109875133406458,2,-0.961353615486951,1,-0.109875133406458
-0.568774559682691,1,-0.5972619150495,1,-0.5972619150495,1,-0.568774559682691,2,-0.378730995744797,2,-0.692497753148612,1,-0.378730995744797
-0.555247679435188,1,-0.578132017546884,1,-0.578132017546884,1,-0.555247679435188,2,-0.365204115497293,2,-0.706024633396116,1,-0.365204115497293
-0.760344319794987,1,-0.868182467940869,1,-0.868182467940869,1,-0.760344319794987,2,-0.570300755857093,2,-0.500927993036316,1,-0.570300755857093
-0.657546390822328,1,-0.722804242603869,1,-0.722804242603869,1,-0.657546390822328,2,-0.467502826884434,2,-0.603725922008975,1,-0.467502826884434
-0.488007301532807,1,-0.483039763178244,1,-0.483039763178244,1,-0.488007301532807,2,-0.297963737594912,2,-0.773265011298497,1,-0.297963737594912
-0.48281938097021,1,-0.475702935558105,1,-0.475702935558105,1,-0.48281938097021,2,-0.292775817032315,2,-0.778452931861093,1,-0.292775817032315
-0.437635759302105,1,-0.411803644997937,1,-0.411803644997937,1,-0.437635759302105,2,-0.247592195364211,2,-0.823636553529198,1,-0.247592195364211
-0.485606597419966,1,-0.47964465486262,1,-0.47964465486262,1,-0.485606597419966,2,-0.295563033482071,2,-0.775665715411337,1,-0.295563033482071
-0.58668258841278,1,-0.622587692154959,1,-0.622587692154959,1,-0.58668258841278,2,-0.396639024474886,2,-0.674589724418523,1,-0.396639024474886
-0.562812194916021,1,-0.58882985793266,1,-0.58882985793266,1,-0.562812194916021,2,-0.372768630978127,2,-0.698460117915282,1,-0.372768630978127
-0.652417308018476,1,-0.715550624140126,1,-0.715550624140126,1,-0.652417308018476,2,-0.462373744080581,2,-0.608855004812828,1,-0.462373744080581
-0.346722221840089,1,-0.283232487315839,1,-0.283232487315839,1,-0.346722221840089,2,-0.156678657902194,2,-0.914550090991214,1,-0.156678657902194
-0.585670246952333,1,-0.621156025131842,1,-0.621156025131842,1,-0.585670246952333,2,-0.395626683014439,2,-0.67560206587897,1,-0.395626683014439
-0.299975967766549,1,-0.2171233008149,1,-0.2171233008149,1,-0.299975967766549,2,-0.109932403828654,2,-0.961296345064755,1,-0.109932403828654
-0.533449354381939,1,-0.547304530619562,1,-0.547304530619562,1,-0.533449354381939,2,-0.343405790444044,2,-0.727822958449365,1,-0.343405790444044
-0.616215763861511,1,-0.664353909414498,1,-0.664353909414498,1,-0.616215763861511,2,-0.426172199923617,2,-0.645056548969792,1,-0.426172199923617
-0.453813470781727,1,-0.434682383980577,1,-0.434682383980577,1,-0.453813470781727,2,-0.263769906843832,2,-0.807458842049576,1,-0.263769906843832
-0.649847353770882,1,-0.711916159988501,1,-0.711916159988501,1,-0.649847353770882,2,-0.459803789832988,2,-0.611424959060421,1,-0.459803789832988
-0.547121917411675,1,-0.566640454688615,1,-0.566640454688615,1,-0.547121917411675,2,-0.35707835347378,2,-0.714150395419629,1,-0.35707835347378
-0.483897538885126,1,-0.47722768110376,1,-0.47722768110376,1,-0.483897538885126,2,-0.293853974947231,2,-0.777374773946177,1,-0.293853974947231
-0.526725573142195,1,-0.537795667999887,1,-0.537795667999887,1,-0.526725573142195,2,-0.336682009204301,2,-0.734546739689108,1,-0.336682009204301
-0.382553023033158,1,-0.333904892313771,1,-0.333904892313771,1,-0.382553023033157,2,-0.192509459095263,2,-0.878719289798146,1,-0.192509459095263
-0.542511776991493,1,-0.56012073158195,1,-0.56012073158195,1,-0.542511776991493,2,-0.352468213053598,2,-0.71876053583981,1,-0.352468213053598
-0.312548199030244,1,-0.234903120777308,1,-0.234903120777308,1,-0.312548199030244,2,-0.122504635092349,2,-0.94872411380106,1,-0.122504635092349
-0.45645367541531,1,-0.43841619718083,1,-0.43841619718083,1,-0.45645367541531,2,-0.266410111477416,2,-0.804818637415993,1,-0.266410111477416
-0.40165115316782,1,-0.360913726966176,1,-0.360913726966176,1,-0.40165115316782,2,-0.211607589229925,2,-0.859621159663484,1,-0.211607589229925
-0.534116097227513,1,-0.548247447394388,1,-0.548247447394388,1,-0.534116097227513,2,-0.344072533289619,2,-0.72715621560379,1,-0.344072533289619
-0.469594808760115,1,-0.457000566182007,1,-0.457000566182007,1,-0.469594808760115,2,-0.27955124482222,2,-0.791677504071189,1,-0.27955124482222
-0.502511662145863,1,-0.503552026670779,1,-0.503552026670779,1,-0.502511662145863,2,-0.312468098207968,2,-0.75876065068544,1,-0.312468098207968
-0.307074930358167,1,-0.227162749990746,1,-0.227162749990746,1,-0.307074930358167,2,-0.117031366420272,2,-0.954197382473136,1,-0.117031366420272
-0.446717532225838,1,-0.424647211437073,1,-0.424647211437073,1,-0.446717532225838,2,-0.256673968287943,2,-0.814554780605465,1,-0.256673968287943
-0.57122520680531,1,-0.600727653446898,1,-0.600727653446898,1,-0.57122520680531,2,-0.381181642867416,2,-0.690047106025993,1,-0.381181642867416
-0.494623516688306,1,-0.49239650438273,1,-0.49239650438273,1,-0.494623516688306,2,-0.304579952750411,2,-0.766648796142997,1,-0.304579952750411
-0.657168197152841,1,-0.722269395987276,1,-0.722269395987276,1,-0.657168197152841,2,-0.467124633214947,2,-0.604104115678462,1,-0.467124633214947
-0.680645460825737,1,-0.755471260680895,1,-0.755471260680895,1,-0.680645460825737,2,-0.490601896887842,2,-0.580626852005566,1,-0.490601896887842
-0.709863177198556,1,-0.796791351436906,1,-0.796791351436906,1,-0.709863177198556,2,-0.519819613260662,2,-0.551409135632747,1,-0.519819613260662
